tanggal,judul,link
2020-05-15,[SALAH] “Gara-gara PSBB manusia sampai Bertelur”,https://covid19.go.id/p/hoax-buster/salah-gara-gara-psbb-manusia-sampai-bertelur
2020-05-15,[SALAH] Foto Kondisi Pasar Baru Jakarta Ramai PKL di Tengah PSBB,https://covid19.go.id/p/hoax-buster/salah-foto-kondisi-pasar-baru-jakarta-ramai-pkl-di-tengah-psbb
2020-05-15,[BERITA] Perkembangan Informasi Empat Ton Telur Bansos Pemprov Jabar Membusuk di Gudang Penyimpanan Bulog Garut,https://covid19.go.id/p/hoax-buster/berita-perkembangan-informasi-empat-ton-telur-bansos-pemprov-jabar-membusuk-di-gudang-penyimpanan-bulog-garut
2020-05-14,[SALAH] Ulama Windusari Dijemput Paksa Terkait Covid-19,https://covid19.go.id/p/hoax-buster/salah-ulama-windusari-dijemput-paksa-terkait-covid-19
2020-05-14,[SALAH] Tuduhan Foto Interior Lab Darurat COVID-19 Labkesda DKI Hasil Mencomot,https://covid19.go.id/p/hoax-buster/salah-tuduhan-foto-interior-lab-darurat-covid-19-labkesda-dki-hasil-mencomot
2020-05-13,[SALAH] Tidak Menggunakan Masker Denda Rp300 Ribu di Semarang,https://covid19.go.id/p/hoax-buster/salah-tidak-menggunakan-masker-denda-rp300-ribu-di-semarang
2020-05-13,[SALAH] Sitkom Bajaj Bajuri Prediksi Corona 17 Tahun Lalu,https://covid19.go.id/p/hoax-buster/salah-sitkom-bajaj-bajuri-prediksi-corona-17-tahun-lalu
2020-05-13,[SALAH] Video “Ibu ini cuma dapat bantuan beras 1 liter dan mie instan 2 bungkus untuk 4 bulan”,https://covid19.go.id/p/hoax-buster/salah-video-ibu-ini-cuma-dapat-bantuan-beras-1-liter-dan-mie-instan-2-bungkus-untuk-4-bulan
2020-05-13,[SALAH] Warga MB Ketapang Kotawaringin Timur Sudah Diperbolehkan Shalat Jumat dan Tarawih di Masjid,https://covid19.go.id/p/hoax-buster/salah-warga-mb-ketapang-kotawaringin-timur-sudah-diperbolehkan-shalat-jumat-dan-tarawih-di-masjid
2020-05-12,[SALAH] Donasi Bahan Iftar dan Sahur di Masa Wabah Covid-19 oleh PKS,https://covid19.go.id/p/hoax-buster/salah-donasi-bahan-iftar-dan-sahur-di-masa-wabah-covid-19-oleh-pks
2020-05-11,"[SALAH] “Masuukk truusss silahkan masuukk, Orang mudik dilarang aseng bebas”",https://covid19.go.id/p/hoax-buster/salah-masuukk-truusss-silahkan-masuukk-orang-mudik-dilarang-aseng-bebas
2020-05-11,[SALAH] ”Seorang Pasien Dalam Pengawasan Covid-19 (PDP) Mengamuk di Pintu Rumah sakit Pamekasan Madura”,https://covid19.go.id/p/hoax-buster/salah-seorang-pasien-dalam-pengawasan-covid-19-pdp-mengamuk-di-pintu-rumah-sakit-pamekasan-madura
2020-05-11,[SALAH] Pesan Berantai “Taman Raya Tahap V Zona Merah COVID-19”,https://covid19.go.id/p/hoax-buster/salah-pesan-berantai-taman-raya-tahap-v-zona-merah-covid-19
2020-05-10,[SALAH] Kuota 100GB Gratis dari Pemerintah Selama Pandemi Covid-19,https://covid19.go.id/p/hoax-buster/salah-kuota-100gb-gratis-dari-pemerintah-selama-pandemi-covid-19
2020-05-10,[SALAH] Video “Plandemic”,https://covid19.go.id/p/hoax-buster/salah-video-plandemic
2020-05-10,[SALAH] “Ternyata Klaster penyebar Covid-19 terbanyak Indonesia adalah 10.000 lebih pendeta GBI & GPIB”,https://covid19.go.id/p/hoax-buster/salah-ternyata-klaster-penyebar-covid-19-terbanyak-indonesia-adalah-10000-lebih-pendeta-gbi-gpib
2020-05-10,[SALAH] “Baru Kemarin Pemerintah Putuskan Tak Larang Mudik Lebaran”,https://covid19.go.id/p/hoax-buster/salah-baru-kemarin-pemerintah-putuskan-tak-larang-mudik-lebaran
2020-05-09,[SALAH] Berdamai dengan Corona yang Dimaksud Jokowi adalah Pemerintah Telah Kalah dan Menyerah,https://covid19.go.id/p/hoax-buster/salah-berdamai-dengan-corona-yang-dimaksud-jokowi-adalah-pemerintah-telah-kalah-dan-menyerah
2020-05-09,[SALAH] Sri Mulyani: Pemerintah Pusat Tidak Memiliki Uang Untuk Membayar Utang Ke Pemprov DKI Jakarta,https://covid19.go.id/p/hoax-buster/salah-sri-mulyani-pemerintah-pusat-tidak-memiliki-uang-untuk-membayar-utang-ke-pemprov-dki-jakarta
2020-05-08,[SALAH] “Arab Saudi mulai tadi malam buka lockdown”,https://covid19.go.id/p/hoax-buster/salah-arab-saudi-mulai-tadi-malam-buka-lockdown
2020-05-08,[SALAH] Seorang Kakek di Tulungagung Meninggal Karena COVID-19,https://covid19.go.id/p/hoax-buster/salah-seorang-kakek-di-tulungagung-meninggal-karena-covid-19
2020-05-07,"[SALAH] “Warga Dibolehkan Mudik Oleh Kemenhub, Aturannya Keluar Kemarin Sore”",https://covid19.go.id/p/hoax-buster/salah-warga-dibolehkan-mudik-oleh-kemenhub-aturannya-keluar-kemarin-sore
2020-05-07,[SALAH] “Setelah adanya Virus Covid-19. Umat Islam Arab banyak yg Murtad”,https://covid19.go.id/p/hoax-buster/salah-setelah-adanya-virus-covid-19-umat-islam-arab-banyak-yg-murtad
2020-05-07,[SALAH] “Tenaga Medis Covid-19 RSUD Purworejo Ditagih Biaya Rp. 150 Ribu/Malam Oleh Pemkab Karena Telah Tinggal Di Hotel Ganesha”,https://covid19.go.id/p/hoax-buster/salah-tenaga-medis-covid-19-rsud-purworejo-ditagih-biaya-rp-150-ribumalam-oleh-pemkab-karena-telah-tinggal-di-hotel-ganesha
2020-05-07,[SALAH] Satgas Covid-19 Kabupaten Pangkep Semprot Jemaah Shalat Tarawih di Masjid,https://covid19.go.id/p/hoax-buster/salah-satgas-covid-19-kabupaten-pangkep-semprot-jemaah-shalat-tarawih-di-masjid
2020-05-06,[SALAH] “Jokowi: Hukuman Seumur Hidup Bagi Kepala Daerah Mainkan Bantuan Covid-19”,https://covid19.go.id/p/hoax-buster/salah-jokowi-hukuman-seumur-hidup-bagi-kepala-daerah-mainkan-bantuan-covid-19
2020-05-06,[SALAH] Video Penampakan Kuntilanak di Rumah Sakit Galang Batam,https://covid19.go.id/p/hoax-buster/salah-video-penampakan-kuntilanak-di-rumah-sakit-galang-batam
2020-05-05,[SALAH] Pemerintah Membagikan Kuota 10GB Gratis sebagai Insentif untuk Melawan COVID-19,https://covid19.go.id/p/hoax-buster/salah-pemerintah-membagikan-kuota-10gb-gratis-sebagai-insentif-untuk-melawan-covid-19
2020-05-05,"[SALAH] Tidak Memakai Masker, Pengendara Motor dan Mobil Didenda Rp 5 Juta atau Kurungan Penjara Dua Minggu",https://covid19.go.id/p/hoax-buster/salah-tidak-memakai-masker-pengendara-motor-dan-mobil-didenda-rp-5-juta-atau-kurungan-penjara-dua-minggu
2020-05-05,[SALAH] Puisi Tahun 1919 Soal Pandemi Karya Kathleen O’Mara,https://covid19.go.id/p/hoax-buster/salah-puisi-tahun-1919-soal-pandemi-karya-kathleen-omara
2020-05-04,[Top 5] Topik Teratas Periksa Fakta MAFINDO Periode 25 April–1 Mei 2020,https://covid19.go.id/p/hoax-buster/top-5-topik-teratas-periksa-fakta-mafindo-periode-25-april1-mei-2020
2020-05-04,[SALAH] Video “Sekarang Gantian Para Monyet Menikmati Renang di Hotel (Efek Hotel di BaLi Sepi Pengunjung)”,https://covid19.go.id/p/hoax-buster/salah-video-sekarang-gantian-para-monyet-menikmati-renang-di-hotel-efek-hotel-di-bali-sepi-pengunjung
2020-05-04,[SALAH] Video Seorang Ibu dan Dua Anaknya Gantung Diri di Ujung Jaya Sumedang,https://covid19.go.id/p/hoax-buster/salah-video-seorang-ibu-dan-dua-anaknya-gantung-diri-di-ujung-jaya-sumedang
2020-05-03,[SALAH] Video “rezim memaksa para kyai utk di suntik dgn dalih utk ketahanan tubuh dari virus..kyai di banten ini tegas menolak!!”,https://covid19.go.id/p/hoax-buster/salah-video-rezim-memaksa-para-kyai-utk-di-suntik-dgn-dalih-utk-ketahanan-tubuh-dari-viruskyai-di-banten-ini-tegas-menolak
2020-05-03,[SALAH] “Pengeluaran Rokok Ekspedisi Tanggal 25 Maret 2020 Sampai 30 April 2020 Akan Ditarik Pihak Terkait Untuk Dimusnahkan”,https://covid19.go.id/p/hoax-buster/salah-pengeluaran-rokok-ekspedisi-tanggal-25-maret-2020-sampai-30-april-2020-akan-ditarik-pihak-terkait-untuk-dimusnahkan
2020-05-03,[SALAH] Video “cara pertolongan Emergency Covid 19”,https://covid19.go.id/p/hoax-buster/salah-video-cara-pertolongan-emergency-covid-19
2020-05-03,[SALAH] “Aamir Khan Mendonasikan 1kg Tepung dan 15000 Rupee Kepada Warga yang Membutuhkan di Masa Lockdown”,https://covid19.go.id/p/hoax-buster/salah-aamir-khan-mendonasikan-1kg-tepung-dan-15000-rupee-kepada-warga-yang-membutuhkan-di-masa-lockdown
2020-05-03,[SALAH] Foto “Lagi lagi corona tka cina makasih banyak yang datang ke Indonesia trs bawa amunisi”,https://covid19.go.id/p/hoax-buster/salah-foto-lagi-lagi-corona-tka-cina-makasih-banyak-yang-datang-ke-indonesia-trs-bawa-amunisi
2020-05-03,[SALAH] Akun Palsu “Bupati Pasuruan Minta Penggalangan Dana Covid-19”,https://covid19.go.id/p/hoax-buster/salah-akun-palsu-bupati-pasuruan-minta-penggalangan-dana-covid-19
2020-05-02,[SALAH] “Jutaan Produksi Rokok Yang Terpapar Covid-19 Beredar Luas Di Masyarakat”,https://covid19.go.id/p/hoax-buster/salah-jutaan-produksi-rokok-yang-terpapar-covid-19-beredar-luas-di-masyarakat
2020-05-02,[SALAH] Vietnam Tidak Ada Korban Meninggal Covid-19 Karena Teh dan Lemon,https://covid19.go.id/p/hoax-buster/salah-vietnam-tidak-ada-korban-meninggal-covid-19-karena-teh-dan-lemon
2020-05-02,[SALAH] “Data menunjukkan ACEH hanya 1 korban”,https://covid19.go.id/p/hoax-buster/salah-data-menunjukkan-aceh-hanya-1-korban
2020-05-01,[SALAH] “Arab Saudi merayakan masa berakhirnya LOCKDOWN”,https://covid19.go.id/p/hoax-buster/salah-arab-saudi-merayakan-masa-berakhirnya-lockdown
2020-05-01,[SALAH] “Elisa Granato kelinci percobaan vaksin kopit di inggris meninggal 2 hari setelah divaksin”,https://covid19.go.id/p/hoax-buster/salah-elisa-granato-kelinci-percobaan-vaksin-kopit-di-inggris-meninggal-2-hari-setelah-divaksin
2020-05-01,[SALAH] “Fatwah wapres gila Menghina Jokowi Soal Mudik dan Pulkam Neraka Jahanam Tempatnya”,https://covid19.go.id/p/hoax-buster/salah-fatwah-wapres-gila-menghina-jokowi-soal-mudik-dan-pulkam-neraka-jahanam-tempatnyajudul-suntingan-editan-artikel-asli-berjudul-darurat-corona-maruf-amin-imbau-warga-tak-mudik-lebaran-selengkapnya-di-bagian-penjelasan-dan-referensi
2020-05-01,[SALAH] Permohonan Kelonggaran Angsuran ke OJK,https://covid19.go.id/p/hoax-buster/salah-permohonan-kelonggaran-angsuran-ke-ojk
2020-04-29,[SALAH] “Profesor Dr Tasuku Honjo mengatakan bahwa virus korona itu tidak alami. Cina telah membuatnya”,https://covid19.go.id/p/hoax-buster/salah-profesor-dr-tasuku-honjo-mengatakan-bahwa-virus-korona-itu-tidak-alami-cina-telah-membuatnya
2020-04-29,[SALAH] WHO Sebut Penularan Corona Tak Lagi Hanya Lewat Droplet Tapi Juga Udara,https://covid19.go.id/p/hoax-buster/salah-who-sebut-penularan-corona-tak-lagi-hanya-lewat-droplet-tapi-juga-udara
2020-04-29,"[SALAH] SBY Siap Kembalikan Dana Bank Century Rp6,7 Triliun untuk Bantu Covid-19",https://covid19.go.id/p/hoax-buster/salah-sby-siap-kembalikan-dana-bank-century-rp67-triliun-untuk-bantu-covid-19
2020-04-29,"[SALAH] “Apabila ada masyarakat tidak mampu makan, dapat menghubungi nomor pengaduan Bansos Covid19 Kemensos”",https://covid19.go.id/p/hoax-buster/salah-apabila-ada-masyarakat-tidak-mampu-makan-dapat-menghubungi-nomor-pengaduan-bansos-covid19-kemensos
2020-04-29,[SALAH] Akhirnya Ketangkap Juga Biang Penyebar Virus Corona dan Agen TKA China Ini,https://covid19.go.id/p/hoax-buster/salah-akhirnya-ketangkap-juga-biang-penyebar-virus-corona-dan-agen-tka-china-ini
2020-04-29,[SALAH] Donasi Kaos Oblong Bekas Untuk Tim Medis RSD Wisma Atlet,https://covid19.go.id/p/hoax-buster/salah-donasi-kaos-oblong-bekas-untuk-tim-medis-rsd-wisma-atlet
2020-04-29,[SALAH] Sheikh Hamdan Al Maktoum Memberikan Uang Selama COVID-19,https://covid19.go.id/p/hoax-buster/salah-sheikh-hamdan-al-maktoum-memberikan-uang-selama-covid-19
2020-04-28,[SALAH] Italia Meminta Dibacakan Al-Qur’an Dan Doa Untuk Melawan Wabah Corona,https://covid19.go.id/p/hoax-buster/salah-italia-meminta-dibacakan-al-qur-dan-doa-untuk-melawan-wabah-corona
2020-04-28,"[SALAH] Akibat Pandemi COVID-19, Keluarga Beberapa Hari Tidak Makan",https://covid19.go.id/p/hoax-buster/salah-akibat-pandemi-covid-19-keluarga-beberapa-hari-tidak-makan
2020-04-28,[Top 5] Topik Teratas Periksa Fakta MAFINDO Periode 18-24 April 2020,https://covid19.go.id/p/hoax-buster/top-5-topik-teratas-periksa-fakta-mafindo-periode-18-24-april-2020
2020-04-28,"[SALAH] “Corona Merebak, Gibran Salahkan Rakyat Tak Patuhi Aturan Pemerintah”",https://covid19.go.id/p/hoax-buster/salah-corona-merebak-gibran-salahkan-rakyat-tak-patuhi-aturan-pemerintah
2020-04-28,[DOKUMENTASI] Webinar “Generasi Milenial Mencegah & Mengatasi Virus Corona”,https://covid19.go.id/p/hoax-buster/dokumentasi-webinar-generasi-milenial-mencegah-mengatasi-virus-corona
2020-04-27,[SALAH] Senin 27 April 2020 Sumatera Barat Lockdown,https://covid19.go.id/p/hoax-buster/salah-senin-27-april-2020-sumatera-barat-lockdown
2020-04-27,"[SALAH] Karena Pandemi COVID-19, yang Seharusnya Dibebaskan Narapidana Pencuri Ayam, Bukan Malah Terpidana Koruptor",https://covid19.go.id/p/hoax-buster/salah-karena-pandemi-covid-19-yang-seharusnya-dibebaskan-narapidana-pencuri-ayam-bukan-malah-terpidana-koruptor
2020-04-27,[FALSE] The “pray for italy” Video,https://covid19.go.id/p/hoax-buster/false-pray-italy-video
2020-04-27,[SALAH] Bioskop di Palangka Raya Kembali Buka di Tengah Persebaran Covid-19,https://covid19.go.id/p/hoax-buster/salah-bioskop-di-palangka-raya-kembali-buka-di-tengah-persebaran-covid-19
2020-04-27,"[SALAH] “Pidato Lengkap Jokowi, Negara Kita Tidak Pernah Berutang, Hanya melakukan Pinjaman Luar Negeri”",https://covid19.go.id/p/hoax-buster/salah-pidato-lengkap-jokowi-negara-kita-tidak-pernah-berutang-hanya-melakukan-pinjaman-luar-negeri
2020-04-27,[SALAH] Surat Undangan Doa Bersama Mengatasnamakan Gubernur Jawa Timur,https://covid19.go.id/p/hoax-buster/salah-surat-undangan-doa-bersama-mengatasnamakan-gubernur-jawa-timur
2020-04-27,"[SALAH] “Gibran: Kata Bapak Jadi Pemimpin Itu Tidak Perlu Pintar, Makanya Saya Akan Mencanlonkan Diri Menjadi Walikota”",https://covid19.go.id/p/hoax-buster/salah-gibran-kata-bapak-jadi-pemimpin-itu-tidak-perlu-pintar-makanya-saya-akan-mencanlonkan-diri-menjadi-walikota
2020-04-27,[SALAH] Pilkada 2020 Sumenep Siap Digelar,https://covid19.go.id/p/hoax-buster/salah-pilkada-2020-sumenep-siap-digelar
2020-04-26,[SALAH] Hanya di Indonesia Narapidana Dibebaskan di Tengah Wabah COVID-19,https://covid19.go.id/p/hoax-buster/salah-hanya-di-indonesia-narapidana-dibebaskan-di-tengah-wabah-covid-19
2020-04-26,[SALAH] Beberapa Negara Membuang Jenazah Pasien Covid-19 ke Laut,https://covid19.go.id/p/hoax-buster/salah-beberapa-negara-membuang-jenazah-pasien-covid-19-ke-laut
2020-04-26,[SALAH] Petugas Kebersihan SMAN 10 Yogyakarta Positif Virus Corona,https://covid19.go.id/p/hoax-buster/salah-petugas-kebersihan-sman-10-yogyakarta-positif-virus-corona
2020-04-25,[SALAH] Tidak Ada Pasien Positif Corona di Aceh,https://covid19.go.id/p/hoax-buster/salah-tidak-ada-pasien-positif-corona-di-aceh
2020-04-25,[SALAH] Video “Nasehat dari alm. Erma Yunita Simamora yg Meninggal pd Tanggal. 20-04-2020 di RS AR Bunda Lbk Linggau”,https://covid19.go.id/p/hoax-buster/salah-video-nasehat-dari-alm-erma-yunita-simamora-yg-meninggal-pd-tanggal-20-04-2020-di-rs-ar-bunda-lbk-linggau
2020-04-25,"[SALAH] Jokowi: Sengaja Saya Bedakan Mudik & Pulang Kampung, untuk Mengelabui Virus Corona",https://covid19.go.id/p/hoax-buster/salah-jokowi-sengaja-saya-bedakan-mudik-pulang-kampung-untuk-mengelabui-virus-corona
2020-04-24,[SALAH] Peta Sebaran Covid-19 Wilayah Situbondo,https://covid19.go.id/p/hoax-buster/salah-peta-sebaran-covid-19-wilayah-situbondo
2020-04-24,[SALAH] “Gubernur SUMUT Instruksikan Seluruh MASJID Buka Pintu Selapang Lapangnya untuk Orang Ibadah”,https://covid19.go.id/p/hoax-buster/salah-gubernur-sumut-instruksikan-seluruh-masjid-buka-pintu-selapang-lapangnya-untuk-orang-ibadah
2020-04-22,[SALAH] Dari Ratusan Ribu Tahanan Tidak Ada Satupun Aktivis Islam yang Dibebaskan di Tengah Wabah COVID-19,https://covid19.go.id/p/hoax-buster/salah-dari-ratusan-ribu-tahanan-tidak-ada-satupun-aktivis-islam-yang-dibebaskan-di-tengah-wabah-covid-19
2020-04-22,[SALAH] Alfamart Menyumbangkan 6000 Kupon untuk Membantu Melawan COVID-19,https://covid19.go.id/p/hoax-buster/salah-alfamart-menyumbangkan-6000-kupon-untuk-membantu-melawan-covid-19
2020-04-22,[SALAH] Semua Pasien Positif Covid-19 di Padang Dinyatakan Sembuh,https://covid19.go.id/p/hoax-buster/salah-semua-pasien-positif-covid-19-di-padang-dinyatakan-sembuh
2020-04-22,[Top 5] Topik Teratas Periksa Fakta MAFINDO Periode 11-17 April 2020,https://covid19.go.id/p/hoax-buster/top-5-topik-teratas-periksa-fakta-mafindo-periode-11-17-april-2020
2020-04-22,[SALAH] Foto di Tengah Pemerintah Sibuk Melawan Corona Anies Sibuk Main Bola dengan Anaknya,https://covid19.go.id/p/hoax-buster/salah-foto-di-tengah-pemerintah-sibuk-melawan-corona-anies-sibuk-main-bola-dengan-anaknya
2020-04-22,[SALAH] “Italia Mengumumkan Penyerahannya”,https://covid19.go.id/p/hoax-buster/salah-italia-mengumumkan-penyerahannya
2020-04-22,[SALAH] Hindu di India Melemparkan Patung Buatan Mereka ke Laut karena Tidak Bisa Menolong Mereka dari Corona,https://covid19.go.id/p/hoax-buster/salah-hindu-di-india-melemparkan-patung-buatan-mereka-ke-laut-karena-tidak-bisa-menolong-mereka-dari-corona
2020-04-21,[SALAH] Azan Dapat Melemahkan Virus Corona,https://covid19.go.id/p/hoax-buster/salah-azan-dapat-melemahkan-virus-corona
2020-04-21,[SALAH] Luhut Perintahkan TNI-Polri Tangkap Pemda yang Tutup Bandara,https://covid19.go.id/p/hoax-buster/salah-luhut-perintahkan-tni-polri-tangkap-pemda-yang-tutup-bandara
2020-04-20,[FALSE] “Italy Announces Its Surrender”,https://covid19.go.id/p/hoax-buster/false-italy-announces-its-surrender
2020-04-18,"[SALAH] “FBI Menggrebek Sinagoge Yahudi di New York, Tempat Orang Yahudi Menyembunyikan Ribuan Masker”",https://covid19.go.id/p/hoax-buster/salah-fbi-menggrebek-sinagoge-yahudi-di-new-york-tempat-orang-yahudi-menyembunyikan-ribuan-masker
2020-04-17,[SALAH] Korban Virus Corona,https://covid19.go.id/p/hoax-buster/salah-korban-virus-corona
2020-04-17,[Top 5] Topik Teratas Periksa Fakta MAFINDO Periode 4-10 April 2020,https://covid19.go.id/p/hoax-buster/top-5-topik-teratas-periksa-fakta-mafindo-periode-4-10-april-2020
2020-04-17,"[SALAH] “Darurat Corona, Ma’ruf Amin Himbau Mudik Lewat Tol Langit Saja”",https://covid19.go.id/p/hoax-buster/salah-darurat-corona-maruf-amin-himbau-mudik-lewat-tol-langit-saja
2020-04-17,[SALAH] Video “Obat COVID-19 Telah Ditemukan dan Siap Disebarkan ke Seluruh Indonesia”,https://covid19.go.id/p/hoax-buster/salah-video-obat-covid-19-telah-ditemukan-dan-siap-disebarkan-ke-seluruh-indonesia
2020-04-16,[SALAH] “Hati2 Alat Ini Sdh Di Setting Suhu 36-37°C Olh Komunis Cina Utk Mmbunuh Para Ulama2 Kita”,https://covid19.go.id/p/hoax-buster/salah-hati2-alat-ini-sdh-di-setting-suhu-36-37c-olh-komunis-cina-utk-mmbunuh-para-ulama2-kita
2020-04-16,[SALAH] Obat Virus Corona Ditemukan Hanya Berbahan Lemon dan Teh Hangat,https://covid19.go.id/p/hoax-buster/salah-obat-virus-corona-ditemukan-hanya-berbahan-lemon-dan-teh-hangat
2020-04-16,[SALAH] Video Rapat Program Buka Puasa DKI Jakarta Tahun Ini,https://covid19.go.id/p/hoax-buster/salah-video-rapat-program-buka-puasa-dki-jakarta-tahun-ini
2020-04-16,[SALAH] Foto “Ariel NOAH Jadi Relawan Tenaga Medis di Tengah Pandemi Virus Corona atau Covid-19”,https://covid19.go.id/p/hoax-buster/salah-foto-ariel-noah-jadi-relawan-tenaga-medis-di-tengah-pandemi-virus-corona-atau-covid-19
2020-04-15,[SALAH] “Ini Kiriman Video Betapa Dahsyatnya Wabah Covid 19 di Amerika”,https://covid19.go.id/p/hoax-buster/salah-ini-kiriman-video-betapa-dahsyatnya-wabah-covid-19-di-amerika
2020-04-15,[SALAH] Video dr. Cheng: Sembuh Dari COVID-19 Cukup dengan Vitamin C,https://covid19.go.id/p/hoax-buster/salah-video-dr-cheng-sembuh-dari-covid-19-cukup-dengan-vitamin-c
2020-04-15,[SALAH] Pasar Tebet Barat Ditutup Total Karena Ada Pedagang Positif Corona,https://covid19.go.id/p/hoax-buster/salah-pasar-tebet-barat-ditutup-total-karena-ada-pedagang-positif-corona
2020-04-14,[SALAH] “Sejumlah Polisi India Telah Tiba di Indonesia”,https://covid19.go.id/p/hoax-buster/salah-sejumlah-polisi-india-telah-tiba-di-indonesia
2020-04-14,[SALAH] KJP Dicabut dan Kurungan 3 Bulan bagi Anak-Anak yang Keluar Rumah Selama PSBB,https://covid19.go.id/p/hoax-buster/salah-kjp-dicabut-dan-kurungan-3-bulan-bagi-anak-anak-yang-keluar-rumah-selama-psbb
2020-04-14,[SALAH] “Ujar Xi Jin Ping Hanya Indonesia Yg Mampu Mengendalikan Covid 19”,https://covid19.go.id/p/hoax-buster/salah-ujar-xi-jin-ping-hanya-indonesia-yg-mampu-mengendalikan-covid-19
2020-04-14,[SALAH] Pasien Positif Virus Corona di Sungai Rangit Dijemput Paksa Kepolisian dan Tim Medis,https://covid19.go.id/p/hoax-buster/salah-pasien-positif-virus-corona-di-sungai-rangit-dijemput-paksa-kepolisian-dan-tim-medis
2020-04-14,[SALAH] Hotman Paris Berencana Undang BTS dan EXO setelah Virus Corona Teratasi,https://covid19.go.id/p/hoax-buster/salah-hotman-paris-berencana-undang-bts-dan-exo-setelah-virus-corona-teratasi
2020-04-14,[SALAH] Jokowi Keluarkan Kartu Corona Indonesia Sehat (KARCIS),https://covid19.go.id/p/hoax-buster/salah-jokowi-keluarkan-kartu-corona-indonesia-sehat-karcis
2020-04-13,[SALAH] Video “BLACK MARKET *ITALIA SUDAH MENYERAH*”,https://covid19.go.id/p/hoax-buster/salah-video-black-market-italia-sudah-menyerah
2020-04-12,"[SALAH] Dampak PSBB, Pegawai PELNI Dibegal di Jakarta Utara",https://covid19.go.id/p/hoax-buster/salah-dampak-psbb-pegawai-pelni-dibegal-di-jakarta-utara
2020-04-12,"[SALAH] Insentif Virus Corona, Pemerintah Gratiskan Akses Internet",https://covid19.go.id/p/hoax-buster/salah-insentif-virus-corona-pemerintah-gratiskan-akses-internet
2020-04-12,"[FALSE] “Italy Arrest Doctor for Intentionally Killing Over 3,000 Coronavirus Patients”",https://covid19.go.id/p/hoax-buster/false-italy-arrest-doctor-intentionally-killing-over-3000-coronavirus-patients
2020-04-12,[SALAH] Literasi COVID-19 dari drh. Moh. Indro Cahyono,https://covid19.go.id/p/hoax-buster/salah-literasi-covid-19-dari-drh-moh-indro-cahyono
2020-04-12,[SALAH] Dokter Italia Sengaja Membunuh Pasien Virus Corona,https://covid19.go.id/p/hoax-buster/salah-dokter-italia-sengaja-membunuh-pasien-virus-corona
2020-04-11,[SALAH] Pasien Berstatus Positif Covid-19 di Wilayah Tiban Melarikan Diri,https://covid19.go.id/p/hoax-buster/salah-pasien-berstatus-positif-covid-19-di-wilayah-tiban-melarikan-diri
2020-04-10,"[SALAH] “Tadi Malem di Amerika Serikat, Sholat Magrib Berjamaah di Mesjid Sampai Tumpah Ruah di Jalan Raya”",https://covid19.go.id/p/hoax-buster/salah-tadi-malem-di-amerika-serikat-sholat-magrib-berjamaah-di-mesjid-sampai-tumpah-ruah-di-jalan-raya
2020-04-10,[SALAH] “Lagu “Corona” dr Bimbo.. Lagu 30 Tahun yang Lalu Jadi Kenyataan Sekarang”,https://covid19.go.id/p/hoax-buster/salah-lagu-corona-dr-bimbo-lagu-30-tahun-yang-lalu-jadi-kenyataan-sekarang
2020-04-10,[SALAH] Kumpulan Mobil di Pool Grab Cinere karena Sopir Tidak Sanggup Bayar Kredit Saat Covid-19,https://covid19.go.id/p/hoax-buster/salah-kumpulan-mobil-di-pool-grab-cinere-karena-sopir-tidak-sanggup-bayar-kredit-saat-covid-19
2020-04-09,[FALSE] Videos of “Italian Suicide Who Lost Entire Family to Corona”,https://covid19.go.id/p/hoax-buster/false-videos-italian-suicide-who-lost-entire-family-corona
2020-04-09,[SALAH] “Listrik Gratis dan Diskon yang Diberikan Negara Dibiayai dengan Utang dari Bank Dunia Sebesar 5 Triliun”,https://covid19.go.id/p/hoax-buster/salah-listrik-gratis-dan-diskon-yang-diberikan-negara-dibiayai-dengan-utang-dari-bank-dunia-sebesar-5-triliun
2020-04-09,[SALAH] “3 Hari ke Depan Arus Angin dari Utara ke Arah Selatan yg Membawa Wabah (Penyakit) akan Melewati Indonesia Menuju Australian”,https://covid19.go.id/p/hoax-buster/salah-3-hari-kedepan-arus-angin-dari-utara-ke-arah-selatan-yg-membawa-wabah-penyakit-akan-melewati-indonesia-menuju-australian
2020-04-09,[SALAH] Foto “Pemerintah Jawa Timur sdh Menyiapkan 52 buah Tempat Kurantin bagi TKI yg Bru Pulang dari Luar Negri.”,https://covid19.go.id/p/hoax-buster/salah-foto-pemerintah-jawa-timur-sdh-menyiapkan-52-buah-tempat-kurantin-bagi-tki-yg-bru-pulang-dari-luar-negri
2020-04-09,"[SALAH] Tanggal 10-12 April, Aktivitas Berhenti Total 3 Hari",https://covid19.go.id/p/hoax-buster/salah-tanggal-10-12-april-aktivitas-berhenti-total-3-hari
2020-04-09,[SALAH] Operasi Simpatik 2020 POLRI,https://covid19.go.id/p/hoax-buster/salah-operasi-simpatik-2020-polri
2020-04-09,[SALAH] Erdogan Tak akan Tutup Mesjid di Turki Selama Pandemi Covid-19,https://covid19.go.id/p/hoax-buster/salah-erdogan-tak-akan-tutup-mesjid-di-turki-selama-pandemi-covid-19
2020-04-09,[SALAH] Perampokan di Jalan Tidar Surabaya,https://covid19.go.id/p/hoax-buster/salah-perampokan-di-jalan-tidar-surabaya
2020-04-08,[SALAH] “SITUBONDO LOCKDOWN”,https://covid19.go.id/p/hoax-buster/salah-situbondo-lockdown
